Data,Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),dt
2022-04-09,12,0.508,0.0,1.122,Low,1649505600
2022-04-09,13,0.367,0.0,0.954,Medium,1649509200
2022-04-09,14,0.194,0.0,0.685,High,1649512800
2022-04-09,15,0.0,0.0,0.316,Very High,1649516400
2022-04-09,16,0.0,0.0,0.304,High,1649520000
2022-04-09,17,0.001,0.0,0.321,Medium,1649523600
2022-04-09,18,0.236,0.0,0.172,,1649527200
2022-04-09,19,0.694,0.0,0.019,,1649530800
2022-04-09,20,0.377,0.0,0.0,,1649534400
2022-04-09,21,0.276,0.0,0.0,,1649538000
2022-04-09,22,0.0,0.404,0.0,,1649541600
2022-04-09,23,0.0,0.505,0.0,,1649545200
2022-04-10,0,0.0,0.338,0.0,,1649548800
2022-04-10,1,0.0,0.337,0.0,,1649552400
2022-04-10,2,0.0,0.412,0.0,,1649556000
2022-04-10,3,0.0,0.286,0.0,,1649559600
2022-04-10,4,0.0,0.258,0.0,,1649563200
2022-04-10,5,0.0,0.26,0.0,,1649566800
2022-04-10,6,0.0,0.269,0.0,,1649570400
2022-04-10,7,0.0,0.484,0.033,,1649574000
2022-04-10,8,1.141,0.0,0.183,,1649577600
2022-04-10,9,0.0,0.0,0.335,Medium,1649581200
2022-04-10,10,0.316,0.0,0.74,Medium,1649584800
2022-04-10,11,0.0,0.0,0.52,High,1649588400
2022-04-10,12,0.0,0.0,0.428,High,1649592000
2022-04-10,13,0.927,0.0,0.666,,1649595600
2022-04-10,14,0.101,0.0,0.908,Medium,1649599200
2022-04-10,15,0.18,0.0,0.75,Low,1649602800
2022-04-10,16,0.0,0.0,0.487,High,1649606400
2022-04-10,17,0.0,0.0,0.326,Medium,1649610000
2022-04-10,18,0.201,0.0,0.166,,1649613600
2022-04-10,19,0.316,0.0,0.058,,1649617200
2022-04-10,20,0.559,0.0,0.0,,1649620800
2022-04-10,21,0.394,0.0,0.0,,1649624400
2022-04-10,22,0.0,0.54,0.0,,1649628000
2022-04-10,23,0.0,0.622,0.0,,1649631600
2022-04-11,0,0.0,1.133,0.0,,1649635200
2022-04-11,1,0.0,0.353,0.0,,1649638800
2022-04-11,2,0.0,0.338,0.0,,1649642400
2022-04-11,3,0.0,0.259,0.0,,1649646000
2022-04-11,4,0.0,0.271,0.0,,1649649600
2022-04-11,5,0.0,0.272,0.0,,1649653200
2022-04-11,6,0.0,0.269,0.0,,1649656800
2022-04-11,7,0.0,1.409,0.022,,1649660400
2022-04-11,8,0.155,0.0,0.162,,1649664000
2022-04-11,9,0.109,0.0,0.297,Low,1649667600
2022-04-11,10,0.0,0.0,0.339,Medium,1649671200
2022-04-11,11,0.104,0.0,0.186,,1649674800
2022-04-11,12,0.216,0.0,0.084,,1649678400
2022-04-11,13,0.29,0.0,0.366,Medium,1649682000
2022-04-11,14,0.0,0.0,0.288,High,1649685600
2022-04-11,15,0.0,0.0,0.268,High,1649689200
2022-04-11,16,0.0,0.0,0.259,High,1649692800
2022-04-11,17,0.054,0.0,0.235,Medium,1649696400
2022-04-11,18,0.446,0.0,0.147,,1649700000
2022-04-11,19,1.864,0.0,0.036,,1649703600
2022-04-11,20,0.984,0.0,0.0,,1649707200
2022-04-11,21,0.859,0.0,0.0,,1649710800
2022-04-11,22,0.0,0.529,0.0,,1649714400
2022-04-11,23,0.0,0.45,0.0,,1649718000
2022-04-12,0,0.0,0.333,0.0,,1649721600
2022-04-12,1,0.0,0.256,0.0,,1649725200
2022-04-12,2,0.0,0.25,0.0,,1649728800
2022-04-12,3,0.0,0.251,0.0,,1649732400
2022-04-12,4,0.0,0.322,0.0,,1649736000
2022-04-12,5,0.0,0.321,0.0,,1649739600
2022-04-12,6,0.0,0.26,0.0,,1649743200
2022-04-12,7,0.0,0.677,0.041,,1649746800
2022-04-12,8,0.181,0.0,0.113,,1649750400
2022-04-12,9,0.367,0.0,0.267,,1649754000
2022-04-12,10,0.0,0.0,0.412,High,1649757600
2022-04-12,11,0.266,0.0,0.126,Medium,1649761200
2022-04-12,12,0.021,0.0,0.33,High,1649764800
2022-04-12,13,0.0,0.0,0.358,Medium,1649768400
2022-04-12,14,0.0,0.0,0.355,High,1649772000
2022-04-12,15,0.0,0.0,0.319,High,1649775600
2022-04-12,16,0.001,0.0,0.373,High,1649779200
2022-04-12,17,0.253,0.0,0.318,Low,1649782800
2022-04-12,18,0.323,0.0,0.146,,1649786400
2022-04-12,19,0.551,0.0,0.023,,1649790000
2022-04-12,20,1.623,0.0,0.0,,1649793600
2022-04-12,21,0.837,0.0,0.0,,1649797200
2022-04-12,22,0.0,0.735,0.0,,1649800800
2022-04-12,23,0.0,0.364,0.0,,1649804400
2022-04-13,0,0.0,0.372,0.0,,1649808000
2022-04-13,1,0.0,0.382,0.0,,1649811600
2022-04-13,2,0.0,0.373,0.0,,1649815200
2022-04-13,3,0.0,0.378,0.0,,1649818800
2022-04-13,4,0.0,0.368,0.0,,1649822400
2022-04-13,5,0.0,0.308,0.0,,1649826000
2022-04-13,6,0.0,0.303,0.0,,1649829600
2022-04-13,7,0.0,1.7,0.02,,1649833200
2022-04-13,8,0.102,0.0,0.216,Low,1649836800
2022-04-13,9,0.0,0.0,0.253,Medium,1649840400
2022-04-13,10,0.0,0.0,0.257,High,1649844000
2022-04-13,11,0.462,0.0,0.601,Medium,1649847600
2022-04-13,12,0.279,0.0,0.395,High,1649851200
2022-04-13,13,0.0,0.0,0.274,High,1649854800
2022-04-13,14,0.0,0.0,0.282,Very High,1649858400
2022-04-13,15,0.0,0.0,0.461,High,1649862000
2022-04-13,16,0.047,0.0,0.522,Medium,1649865600
2022-04-13,17,0.0,0.0,0.315,Medium,1649869200
2022-04-13,18,0.218,0.0,0.165,,1649872800
2022-04-13,19,0.42,0.0,0.019,,1649876400
2022-04-13,20,0.489,0.0,0.0,,1649880000
2022-04-13,21,0.609,0.0,0.0,,1649883600
2022-04-13,22,0.0,0.341,0.0,,1649887200
2022-04-13,23,0.0,0.35,0.0,,1649890800
2022-04-14,0,0.0,0.354,0.0,,1649894400
2022-04-14,1,0.0,0.352,0.0,,1649898000
2022-04-14,2,0.0,0.361,0.0,,1649901600
2022-04-14,3,0.0,0.357,0.0,,1649905200
2022-04-14,4,0.0,0.313,0.0,,1649908800
2022-04-14,5,0.0,0.295,0.0,,1649912400
2022-04-14,6,0.0,0.329,0.0,,1649916000
2022-04-14,7,0.0,0.709,0.066,,1649919600
2022-04-14,8,0.043,0.0,0.264,Medium,1649923200
2022-04-14,9,0.0,0.0,0.265,High,1649926800
2022-04-14,10,0.0,0.0,0.316,High,1649930400
2022-04-14,11,0.0,0.0,0.273,Very High,1649934000
2022-04-14,12,0.0,0.0,0.269,Very High,1649937600
2022-04-14,13,0.0,0.0,0.26,Very High,1649941200
2022-04-14,14,0.101,0.0,0.76,High,1649944800
2022-04-14,15,0.0,0.0,0.419,High,1649948400
2022-04-14,16,0.0,0.0,0.463,High,1649952000
2022-04-14,17,0.0,0.0,0.416,Medium,1649955600
2022-04-14,18,0.428,0.0,0.172,,1649959200
2022-04-14,19,1.992,0.0,0.02,,1649962800
2022-04-14,20,1.073,0.0,0.0,,1649966400
2022-04-14,21,0.643,0.0,0.0,,1649970000
2022-04-14,22,0.0,0.652,0.0,,1649973600
2022-04-14,23,0.0,0.572,0.0,,1649977200
2022-04-15,0,0.0,0.686,0.0,,1649980800
2022-04-15,1,0.0,0.41,0.0,,1649984400
2022-04-15,2,0.0,0.392,0.0,,1649988000
2022-04-15,3,0.0,0.339,0.0,,1649991600
2022-04-15,4,0.0,0.368,0.0,,1649995200
2022-04-15,5,0.0,0.3,0.0,,1649998800
2022-04-15,6,0.0,0.362,0.0,,1650002400
2022-04-15,7,0.0,0.266,0.064,,1650006000
2022-04-15,8,0.03,0.0,0.296,Medium,1650009600
2022-04-15,9,0.0,0.0,0.312,High,1650013200
2022-04-15,10,0.0,0.0,0.372,High,1650016800
2022-04-15,11,0.0,0.0,0.491,Very High,1650020400
2022-04-15,12,0.648,0.0,1.191,Low,1650024000
2022-04-15,13,0.0,0.0,0.489,Very High,1650027600
2022-04-15,14,0.0,0.0,0.275,Very High,1650031200
2022-04-15,15,0.0,0.0,0.296,Very High,1650034800
2022-04-15,16,0.0,0.0,0.592,Medium,1650038400
2022-04-15,17,0.0,0.0,0.342,Medium,1650042000
2022-04-15,18,0.15,0.0,0.176,Low,1650045600
2022-04-15,19,0.309,0.0,0.019,,1650049200
2022-04-15,20,0.434,0.0,0.0,,1650052800
2022-04-15,21,0.74,0.0,0.0,,1650056400
2022-04-15,22,0.0,0.394,0.0,,1650060000
2022-04-15,23,0.0,0.547,0.0,,1650063600
2022-04-16,0,0.0,0.479,0.0,,1650067200
2022-04-16,1,0.0,0.38,0.0,,1650070800
2022-04-16,2,0.0,0.287,0.0,,1650074400
2022-04-16,3,0.0,0.358,0.0,,1650078000
2022-04-16,4,0.0,0.322,0.0,,1650081600
2022-04-16,5,0.0,0.252,0.0,,1650085200
2022-04-16,6,0.0,0.263,0.0,,1650088800
2022-04-16,7,0.0,0.245,0.029,,1650092400
2022-04-16,8,0.162,0.0,0.116,,1650096000
2022-04-16,9,0.035,0.0,0.258,Low,1650099600
2022-04-16,10,0.0,0.0,0.263,High,1650103200
2022-04-16,11,0.177,0.0,0.775,High,1650106800
2022-04-16,12,0.0,0.0,0.33,Very High,1650110400
2022-04-16,13,0.0,0.0,0.298,Very High,1650114000
2022-04-16,14,0.0,0.0,0.299,Very High,1650117600
2022-04-16,15,0.028,0.0,0.75,High,1650121200
2022-04-16,16,0.0,0.0,0.544,High,1650124800
2022-04-16,17,0.534,0.0,0.55,,1650128400
2022-04-16,18,0.419,0.0,0.187,,1650132000
2022-04-16,19,1.543,0.0,0.028,,1650135600
2022-04-16,20,1.131,0.0,0.001,,1650139200
2022-04-16,21,1.21,0.0,0.0,,1650142800
2022-04-16,22,0.0,0.594,0.0,,1650146400
2022-04-16,23,0.0,0.393,0.0,,1650150000
2022-04-17,0,0.0,0.283,0.0,,1650153600
2022-04-17,1,0.0,0.279,0.0,,1650157200
2022-04-17,2,0.0,0.299,0.0,,1650160800
2022-04-17,3,0.0,0.284,0.0,,1650164400
2022-04-17,4,0.0,0.264,0.0,,1650168000
2022-04-17,5,0.0,0.298,0.0,,1650171600
2022-04-17,6,0.0,0.324,0.0,,1650175200
2022-04-17,7,0.0,0.27,0.011,,1650178800
2022-04-17,8,0.206,0.0,0.066,,1650182400
2022-04-17,9,0.106,0.0,0.188,,1650186000
2022-04-17,10,0.038,0.0,0.365,Low,1650189600
2022-04-17,11,0.141,0.0,0.343,High,1650193200
2022-04-17,12,0.0,0.0,0.309,Very High,1650196800
2022-04-17,13,0.0,0.0,0.293,Very High,1650200400
2022-04-17,14,0.0,0.0,0.294,Very High,1650204000
2022-04-17,15,0.0,0.0,0.456,High,1650207600
2022-04-17,16,0.0,0.0,0.51,High,1650211200
2022-04-17,17,0.013,0.0,0.476,Low,1650214800
2022-04-17,18,0.322,0.0,0.188,,1650218400
2022-04-17,19,0.79,0.0,0.027,,1650222000
2022-04-17,20,1.15,0.0,0.0,,1650225600
2022-04-17,21,1.006,0.0,0.0,,1650229200
2022-04-17,22,0.0,0.81,0.0,,1650232800
2022-04-17,23,0.0,1.643,0.0,,1650236400
2022-04-18,0,0.0,0.685,0.0,,1650240000
2022-04-18,1,0.0,0.354,0.0,,1650243600
2022-04-18,2,0.0,0.342,0.0,,1650247200
2022-04-18,3,0.0,0.358,0.0,,1650250800
2022-04-18,4,0.0,0.304,0.0,,1650254400
2022-04-18,5,0.0,0.267,0.0,,1650258000
2022-04-18,6,0.0,0.263,0.0,,1650261600
2022-04-18,7,0.0,0.187,0.089,,1650265200
2022-04-18,8,0.001,0.0,0.299,Medium,1650268800
2022-04-18,9,0.0,0.0,0.41,High,1650272400
2022-04-18,10,0.0,0.0,0.473,High,1650276000
2022-04-18,11,0.374,0.0,0.801,High,1650279600
2022-04-18,12,0.772,0.0,1.191,Low,1650283200
2022-04-18,13,0.0,0.0,0.566,High,1650286800
2022-04-18,14,0.0,0.0,0.519,High,1650290400
2022-04-18,15,0.0,0.0,0.715,Medium,1650294000
2022-04-18,16,0.003,0.0,0.679,Medium,1650297600
2022-04-18,17,0.063,0.0,0.487,Medium,1650301200
2022-04-18,18,0.382,0.0,0.179,,1650304800
2022-04-18,19,0.46,0.0,0.063,,1650308400
2022-04-18,20,1.75,0.0,0.0,,1650312000
2022-04-18,21,0.658,0.0,0.0,,1650315600
2022-04-18,22,0.0,0.719,0.0,,1650319200
2022-04-18,23,0.0,0.676,0.0,,1650322800
2022-04-19,0,0.0,0.571,0.0,,1650326400
2022-04-19,1,0.0,0.442,0.0,,1650330000
2022-04-19,2,0.0,0.451,0.0,,1650333600
2022-04-19,3,0.0,0.398,0.0,,1650337200
2022-04-19,4,0.0,0.358,0.0,,1650340800
2022-04-19,5,0.0,0.334,0.0,,1650344400
2022-04-19,6,0.0,0.346,0.0,,1650348000
2022-04-19,7,0.0,0.927,0.102,,1650351600
2022-04-19,8,0.223,0.0,0.301,Medium,1650355200
2022-04-19,9,0.0,0.0,0.271,High,1650358800
2022-04-19,10,0.0,0.0,0.273,Very High,1650362400
2022-04-19,11,0.0,0.0,0.265,High,1650366000
2022-04-19,12,0.0,0.0,0.258,High,1650369600
2022-04-19,13,0.0,0.0,0.266,High,1650373200
2022-04-19,14,0.0,0.0,0.617,High,1650376800
2022-04-19,15,0.016,0.0,0.403,Medium,1650380400
2022-04-19,16,0.087,0.0,0.341,Low,1650384000
2022-04-19,17,0.082,0.0,0.339,Medium,1650387600
2022-04-19,18,0.79,0.0,0.144,,1650391200
2022-04-19,19,0.788,0.0,0.019,,1650394800
2022-04-19,20,0.774,0.0,0.0,,1650398400
2022-04-19,21,0.387,0.0,0.0,,1650402000
2022-04-19,22,0.0,0.578,0.0,,1650405600
2022-04-19,23,0.0,0.506,0.0,,1650409200
2022-04-20,0,0.0,0.588,0.0,,1650412800
2022-04-20,1,0.0,0.694,0.0,,1650416400
2022-04-20,2,0.0,0.55,0.0,,1650420000
2022-04-20,3,0.0,0.478,0.0,,1650423600
2022-04-20,4,0.0,0.292,0.0,,1650427200
2022-04-20,5,0.0,0.276,0.0,,1650430800
2022-04-20,6,0.0,0.263,0.0,,1650434400
2022-04-20,7,0.0,1.048,0.098,,1650438000
2022-04-20,8,0.044,0.0,0.271,Medium,1650441600
2022-04-20,9,0.0,0.0,0.259,High,1650445200
2022-04-20,10,0.0,0.0,0.52,High,1650448800
2022-04-20,11,0.0,0.0,0.283,Very High,1650452400
2022-04-20,12,0.0,0.0,0.276,Very High,1650456000
2022-04-20,13,0.0,0.0,0.276,Very High,1650459600
2022-04-20,14,0.0,0.0,0.26,Very High,1650463200
2022-04-20,15,0.0,0.0,0.26,Very High,1650466800
2022-04-20,16,0.0,0.0,0.272,High,1650470400
2022-04-20,17,0.0,0.0,0.266,Medium,1650474000
2022-04-20,18,0.139,0.0,0.167,Low,1650477600
2022-04-20,19,0.309,0.0,0.025,,1650481200
2022-04-20,20,0.688,0.0,0.0,,1650484800
2022-04-20,21,0.437,0.0,0.0,,1650488400
2022-04-20,22,0.0,0.406,0.0,,1650492000
2022-04-20,23,0.0,0.346,0.0,,1650495600
2022-04-21,0,0.0,0.343,0.0,,1650499200
2022-04-21,1,0.0,0.312,0.0,,1650502800
2022-04-21,2,0.0,0.307,0.0,,1650506400
2022-04-21,3,0.0,0.299,0.0,,1650510000
2022-04-21,4,0.0,0.297,0.0,,1650513600
2022-04-21,5,0.0,0.279,0.0,,1650517200
2022-04-21,6,0.0,0.316,0.0,,1650520800
2022-04-21,7,0.0,1.029,0.015,,1650524400
2022-04-21,8,0.198,0.0,0.103,,1650528000
2022-04-21,9,0.013,0.0,0.249,Medium,1650531600
2022-04-21,10,0.0,0.0,0.244,Medium,1650535200
2022-04-21,11,0.0,0.0,0.249,Medium,1650538800
2022-04-21,12,0.0,0.0,0.276,High,1650542400
2022-04-21,13,0.0,0.0,0.268,High,1650546000
2022-04-21,14,0.02,0.0,0.244,Medium,1650549600
2022-04-21,15,0.0,0.0,0.266,High,1650553200
2022-04-21,16,0.145,0.0,0.287,,1650556800
2022-04-21,17,0.019,0.0,0.235,Medium,1650560400
2022-04-21,18,0.222,0.0,0.073,,1650564000
2022-04-21,19,0.775,0.0,0.002,,1650567600
2022-04-21,20,0.406,0.0,0.0,,1650571200
2022-04-21,21,0.334,0.0,0.0,,1650574800
2022-04-21,22,0.0,0.446,0.0,,1650578400
2022-04-21,23,0.0,1.154,0.0,,1650582000
2022-04-22,0,0.0,0.462,0.0,,1650585600
2022-04-22,1,0.0,0.853,0.0,,1650589200
2022-04-22,2,0.0,0.273,0.0,,1650592800
2022-04-22,3,0.0,0.262,0.0,,1650596400
2022-04-22,4,0.0,0.269,0.0,,1650600000
2022-04-22,5,0.0,0.27,0.0,,1650603600
2022-04-22,6,0.0,0.267,0.0,,1650607200
2022-04-22,7,0.0,1.215,0.049,,1650610800
2022-04-22,8,0.183,0.0,0.167,,1650614400
2022-04-22,9,0.031,0.0,0.233,Medium,1650618000
2022-04-22,10,0.0,0.0,0.26,Medium,1650621600
2022-04-22,11,0.015,0.0,0.249,High,1650625200
2022-04-22,12,0.0,0.0,0.264,Very High,1650628800
2022-04-22,13,0.0,0.0,0.248,High,1650632400
2022-04-22,14,0.0,0.0,0.288,High,1650636000
2022-04-22,15,0.029,0.0,0.285,Medium,1650639600
2022-04-22,16,0.167,0.0,0.163,,1650643200
2022-04-22,17,0.204,0.0,0.086,,1650646800
2022-04-22,18,0.468,0.0,0.03,,1650650400
2022-04-22,19,0.51,0.0,0.006,,1650654000
2022-04-22,20,0.57,0.0,0.0,,1650657600
2022-04-22,21,0.384,0.0,0.0,,1650661200
2022-04-22,22,0.0,0.672,0.0,,1650664800
2022-04-22,23,0.0,0.627,0.0,,1650668400
2022-04-23,0,0.0,2.667,0.0,,1650672000
2022-04-23,1,0.0,0.529,0.0,,1650675600
2022-04-23,2,0.0,0.485,0.0,,1650679200
2022-04-23,3,0.0,0.33,0.0,,1650682800
2022-04-23,4,0.0,0.305,0.0,,1650686400
2022-04-23,5,0.0,0.57,0.0,,1650690000
2022-04-23,6,0.0,0.76,0.0,,1650693600
2022-04-23,7,0.0,0.299,0.026,,1650697200
2022-04-23,8,0.129,0.0,0.204,Low,1650700800
2022-04-23,9,0.037,0.0,0.44,Medium,1650704400
2022-04-23,10,0.01,0.0,0.353,Medium,1650708000
2022-04-23,11,0.08,0.0,0.295,Medium,1650711600
2022-04-23,12,0.083,0.0,0.344,Medium,1650715200
2022-04-23,13,0.37,0.0,0.884,Medium,1650718800
2022-04-23,14,0.0,0.0,0.598,High,1650722400
2022-04-23,15,0.0,0.0,0.528,High,1650726000
2022-04-23,16,0.0,0.0,0.486,Medium,1650729600
2022-04-23,17,0.0,0.0,0.33,Medium,1650733200
2022-04-23,18,0.208,0.0,0.172,Low,1650736800
2022-04-23,19,0.626,0.0,0.049,,1650740400
2022-04-23,20,0.564,0.0,0.001,,1650744000
2022-04-23,21,0.498,0.0,0.0,,1650747600
2022-04-23,22,0.0,0.495,0.0,,1650751200
2022-04-23,23,0.0,1.464,0.0,,1650754800
2022-04-24,0,0.0,0.391,0.0,,1650758400
2022-04-24,1,0.0,0.324,0.0,,1650762000
2022-04-24,2,0.0,0.334,0.0,,1650765600
2022-04-24,3,0.0,0.338,0.0,,1650769200
2022-04-24,4,0.0,0.372,0.0,,1650772800
2022-04-24,5,0.0,0.328,0.0,,1650776400
2022-04-24,6,0.0,1.593,0.0,,1650780000
2022-04-24,7,0.0,0.322,0.004,,1650783600
2022-04-24,8,0.324,0.0,0.032,,1650787200
2022-04-24,9,0.624,0.0,0.058,,1650790800
2022-04-24,10,0.365,0.0,0.124,,1650794400
2022-04-24,11,0.403,0.0,0.389,,1650798000
2022-04-24,12,1.801,0.0,0.278,,1650801600
2022-04-24,13,1.261,0.0,0.624,,1650805200
2022-04-24,14,0.572,0.0,0.37,,1650808800
2022-04-24,15,0.21,0.0,0.274,,1650812400
2022-04-24,16,0.258,0.0,0.63,Medium,1650816000
2022-04-24,17,0.19,0.0,0.31,Low,1650819600
2022-04-24,18,0.335,0.0,0.153,,1650823200
2022-04-24,19,0.55,0.0,0.039,,1650826800
2022-04-24,20,0.859,0.0,0.0,,1650830400
2022-04-24,21,0.627,0.0,0.0,,1650834000
2022-04-24,22,0.0,0.575,0.0,,1650837600
2022-04-24,23,0.0,0.538,0.0,,1650841200
2022-04-25,0,0.0,0.531,0.0,,1650844800
2022-04-25,1,0.0,0.552,0.0,,1650848400
2022-04-25,2,0.0,0.404,0.0,,1650852000
2022-04-25,3,0.0,0.313,0.0,,1650855600
2022-04-25,4,0.0,0.417,0.0,,1650859200
2022-04-25,5,0.0,0.369,0.0,,1650862800
2022-04-25,6,0.0,0.359,0.001,,1650866400
2022-04-25,7,0.0,0.219,0.106,,1650870000
2022-04-25,8,0.034,0.0,0.348,Medium,1650873600
2022-04-25,9,0.0,0.0,0.329,Medium,1650877200
2022-04-25,10,0.0,0.0,0.327,Very High,1650880800
2022-04-25,11,1.043,0.0,0.771,Medium,1650884400
2022-04-25,12,1.405,0.0,0.755,,1650888000
2022-04-25,13,0.159,0.0,0.635,Medium,1650891600
2022-04-25,14,0.0,0.0,0.387,Medium,1650895200
2022-04-25,15,0.0,0.0,0.465,High,1650898800
2022-04-25,16,0.076,0.0,0.643,Medium,1650902400
2022-04-25,17,0.52,0.0,0.456,Medium,1650906000
2022-04-25,18,0.307,0.0,0.241,,1650909600
2022-04-25,19,2.108,0.0,0.053,,1650913200
2022-04-25,20,0.807,0.0,0.001,,1650916800
2022-04-25,21,1.278,0.0,0.0,,1650920400
2022-04-25,22,0.0,0.868,0.0,,1650924000
2022-04-25,23,0.0,1.373,0.0,,1650927600
2022-04-26,0,0.0,1.032,0.0,,1650931200
2022-04-26,1,0.0,1.48,0.0,,1650934800
2022-04-26,2,0.0,0.576,0.0,,1650938400
2022-04-26,3,0.0,0.442,0.0,,1650942000
2022-04-26,4,0.0,0.379,0.0,,1650945600
2022-04-26,5,0.0,0.333,0.0,,1650949200
2022-04-26,6,0.0,1.067,0.0,,1650952800
2022-04-26,7,0.0,0.649,0.013,,1650956400
2022-04-26,8,0.17,0.0,0.144,,1650960000
2022-04-26,9,0.003,0.0,0.312,Medium,1650963600
2022-04-26,10,0.02,0.0,0.301,Low,1650967200
2022-04-26,11,0.095,0.0,0.23,Low,1650970800
2022-04-26,12,0.0,0.0,0.328,High,1650974400
2022-04-26,13,0.011,0.0,0.302,Medium,1650978000
2022-04-26,14,0.0,0.0,0.322,High,1650981600
2022-04-26,15,0.151,0.0,0.551,High,1650985200
2022-04-26,16,0.0,0.0,0.333,High,1650988800
2022-04-26,17,0.008,0.0,0.317,Medium,1650992400
2022-04-26,18,0.134,0.0,0.191,,1650996000
2022-04-26,19,0.625,0.0,0.035,,1650999600
2022-04-26,20,0.788,0.0,0.0,,1651003200
2022-04-26,21,0.896,0.0,0.0,,1651006800
2022-04-26,22,0.0,0.593,0.0,,1651010400
2022-04-26,23,0.0,0.391,0.0,,1651014000
2022-04-27,0,0.0,0.49,0.0,,1651017600
2022-04-27,1,0.0,0.435,0.0,,1651021200
2022-04-27,2,0.0,0.338,0.0,,1651024800
2022-04-27,3,0.0,0.326,0.0,,1651028400
2022-04-27,4,0.0,0.323,0.0,,1651032000
2022-04-27,5,0.0,0.335,0.0,,1651035600
2022-04-27,6,0.0,0.369,0.008,,1651039200
2022-04-27,7,0.0,1.21,0.209,,1651042800
2022-04-27,8,0.132,0.0,0.295,Low,1651046400
2022-04-27,9,0.396,0.0,0.397,Medium,1651050000
2022-04-27,10,0.13,0.0,0.179,Medium,1651053600
2022-04-27,11,0.019,0.0,0.294,Medium,1651057200
2022-04-27,12,0.0,0.0,0.323,High,1651060800
2022-04-27,13,0.005,0.0,0.321,Medium,1651064400
2022-04-27,14,0.0,0.0,0.334,Very High,1651068000
2022-04-27,15,0.0,0.0,0.336,High,1651071600
2022-04-27,16,0.0,0.0,0.319,High,1651075200
2022-04-27,17,0.0,0.0,0.313,Medium,1651078800
2022-04-27,18,0.094,0.0,0.221,Low,1651082400
2022-04-27,19,0.335,0.0,0.034,,1651086000
2022-04-27,20,0.324,0.0,0.001,,1651089600
2022-04-27,21,1.601,0.0,0.0,,1651093200
2022-04-27,22,0.0,0.532,0.0,,1651096800
2022-04-27,23,0.0,0.515,0.0,,1651100400
2022-04-28,0,0.0,0.404,0.0,,1651104000
2022-04-28,1,0.0,0.316,0.0,,1651107600
2022-04-28,2,0.0,0.314,0.0,,1651111200
2022-04-28,3,0.0,0.324,0.0,,1651114800
2022-04-28,4,0.0,0.345,0.0,,1651118400
2022-04-28,5,0.0,0.324,0.0,,1651122000
2022-04-28,6,0.0,0.322,0.0,,1651125600
2022-04-28,7,0.0,1.224,0.055,,1651129200
2022-04-28,8,0.221,0.0,0.234,,1651132800
2022-04-28,9,0.0,0.0,0.325,High,1651136400
2022-04-28,10,0.0,0.0,0.327,Very High,1651140000
2022-04-28,11,0.0,0.0,0.326,Very High,1651143600
2022-04-28,12,0.0,0.0,0.329,Very High,1651147200
2022-04-28,13,0.0,0.0,0.328,Very High,1651150800
2022-04-28,14,0.0,0.0,0.347,Very High,1651154400
2022-04-28,15,0.0,0.0,0.383,Very High,1651158000
2022-04-28,16,0.326,0.0,0.749,Medium,1651161600
2022-04-28,17,0.0,0.0,0.323,Medium,1651165200
2022-04-28,18,0.462,0.0,0.203,Low,1651168800
2022-04-28,19,1.153,0.0,0.031,,1651172400
2022-04-28,20,1.401,0.0,0.001,,1651176000
2022-04-28,21,0.684,0.0,0.0,,1651179600
2022-04-28,22,0.0,0.686,0.0,,1651183200
2022-04-28,23,0.0,0.576,0.0,,1651186800
2022-04-29,0,0.0,0.554,0.0,,1651190400
2022-04-29,1,0.0,0.455,0.0,,1651194000
2022-04-29,2,0.0,0.539,0.0,,1651197600
2022-04-29,3,0.0,0.473,0.0,,1651201200
2022-04-29,4,0.0,0.385,0.0,,1651204800
2022-04-29,5,0.0,0.342,0.0,,1651208400
2022-04-29,6,0.0,0.331,0.002,,1651212000
2022-04-29,7,0.0,0.863,0.115,,1651215600
2022-04-29,8,0.113,0.0,0.339,Medium,1651219200
2022-04-29,9,0.0,0.0,0.378,High,1651222800
2022-04-29,10,0.0,0.0,0.384,High,1651226400
2022-04-29,11,0.312,0.0,0.956,Medium,1651230000
2022-04-29,12,0.193,0.0,0.634,High,1651233600
2022-04-29,13,0.0,0.0,0.4,Very High,1651237200
2022-04-29,14,0.0,0.0,0.46,Very High,1651240800
2022-04-29,15,0.0,0.0,0.417,High,1651244400
2022-04-29,16,0.0,0.0,0.392,High,1651248000
2022-04-29,17,0.023,0.0,0.384,Medium,1651251600
2022-04-29,18,0.46,0.0,0.215,,1651255200
2022-04-29,19,0.487,0.0,0.057,,1651258800
2022-04-29,20,1.336,0.0,0.002,,1651262400
2022-04-29,21,0.706,0.0,0.0,,1651266000
2022-04-29,22,0.0,0.819,0.0,,1651269600
2022-04-29,23,0.0,0.579,0.0,,1651273200
2022-04-30,0,0.0,0.323,0.0,,1651276800
2022-04-30,1,0.0,0.318,0.0,,1651280400
2022-04-30,2,0.0,0.315,0.0,,1651284000
2022-04-30,3,0.0,0.322,0.0,,1651287600
2022-04-30,4,0.0,0.323,0.0,,1651291200
2022-04-30,5,0.0,0.333,0.0,,1651294800
2022-04-30,6,0.0,0.321,0.002,,1651298400
2022-04-30,7,0.0,0.214,0.107,,1651302000
2022-04-30,8,0.022,0.0,0.382,Low,1651305600
